Seq,username,userID,gender,totalSpent,monthsSinceLastPurchase,totalNumberOfPurchases,monthsSinceFirstPurchase,firstName,lastName,userPass
2570,user2570,21208,0,252,10,5,30,Mason,Peter,user2570Peter21208
2571,user2571,21212,1,250,2,2,6,Jayden,Damian,user2571Damian21212
2572,user2572,21241,1,308,12,2,16,Jason,Jeffrey,user2572Jeffrey21241
2573,user2573,21253,1,198,8,11,62,Gavin,Brendan,user2573Brendan21253
2574,user2574,21259,0,199,6,1,6,Aaron,Travis,user2574Travis21259
2575,user2575,21272,0,71,16,2,20,Connor,Fernando,user2575Fernando21272
2576,user2576,21286,1,243,14,1,14,Aiden,Peyton,user2576Peyton21286
2577,user2577,21310,1,189,10,11,62,Aidan,Conner,user2577Conner21310
2578,user2578,21311,0,158,16,2,20,Kyle,Andres,user2578Andres21311
2579,user2579,21324,1,278,12,2,16,Juan,Javier,user2579Javier21324
2580,user2580,21336,0,44,12,1,12,Charles,Giovanni,user2580Giovanni21336
2581,user2581,21338,1,193,4,1,4,Luis,Shawn,user2581Shawn21338
2582,user2582,21343,1,52,12,2,20,Adam,Braden,user2582Braden21343
2583,user2583,21351,0,279,16,11,42,Lucas,Jonah,user2583Jonah21351
2584,user2584,21365,0,307,10,6,34,Brian,Bradley,user2584Bradley21365
2585,user2585,21372,1,247,24,1,24,Eric,Cesar,user2585Cesar21372
2586,user2586,21375,1,60,14,2,18,Adrian,Emmanuel,user2586Emmanuel21375
2587,user2587,21383,0,333,10,9,42,Nathaniel,Manuel,user2587Manuel21383
2588,user2588,21400,0,246,30,2,34,Sean,Edgar,user2588Edgar21400
2589,user2589,21405,1,315,2,5,16,Alex,Mario,user2589Mario21405
2590,user2590,21408,1,202,4,1,4,Carlos,Erik,user2590Erik21408
2591,user2591,21419,0,168,2,2,4,Bryan,Edwin,user2591Edwin21419
2592,user2592,21450,1,309,36,1,36,Ian,Johnathan,user2592Johnathan21450
2593,user2593,21455,1,79,2,3,16,Owen,Devon,user2593Devon21455
2594,user2594,21467,1,249,24,2,28,Jesus,Erick,user2594Erick21467
2595,user2595,21471,1,206,14,1,14,Landon,Wesley,user2595Wesley21471
2596,user2596,21504,0,405,2,11,42,Julian,Oliver,user2596Oliver21504
2597,user2597,21524,1,69,10,2,16,Chase,Trenton,user2597Trenton21524
2598,user2598,21544,1,318,10,2,14,Cole,Hector,user2598Hector21544
2599,user2599,21573,0,322,16,4,28,Diego,Malachi,user2599Malachi21573
2600,user2600,21576,1,282,16,10,66,Jeremiah,Jalen,user2600Jalen21576
2601,user2601,21577,1,51,8,1,8,Steven,Raymond,user2601Raymond21577
2602,user2602,21579,0,323,14,2,20,Sebastian,Gregory,user2602Gregory21579
2603,user2603,21582,0,184,14,4,24,Xavier,Abraham,user2603Abraham21582
2604,user2604,21588,1,111,4,2,8,Timothy,Elias,user2604Elias21588
2605,user2605,21603,1,173,12,1,12,Carter,Leonardo,user2605Leonardo21603
2606,user2606,21622,1,244,10,2,16,Wyatt,Sergio,user2606Sergio21622
2607,user2607,21624,1,348,16,4,38,Brayden,Donovan,user2607Donovan21624
2608,user2608,21625,1,195,14,9,60,Blake,Colby,user2608Colby21625
2609,user2609,21633,1,226,12,2,16,Hayden,Marco,user2609Marco21633
2610,user2610,21656,0,104,12,1,12,Devin,Bryson,user2610Bryson21656
2611,user2611,21670,0,113,20,2,24,Cody,Martin,user2611Martin21670
2612,user2612,21685,1,143,30,1,30,Richard,Eli,user2612Eli21685
2613,user2613,21689,0,343,16,9,36,Seth,Collin,user2613Collin21689
2614,user2614,21698,1,84,4,2,8,Dominic,Spencer,user2614Spencer21698
2615,user2615,21714,0,122,10,2,18,Jaden,Gage,user2615Gage21714
2616,user2616,21733,0,174,4,1,4,Antonio,Max,user2616Max21733
2617,user2617,21742,1,293,16,5,34,Miguel,Ricardo,user2617Ricardo21742
2618,user2618,21754,1,463,10,12,42,Liam,Cristian,user2618Cristian21754
2619,user2619,21755,1,224,14,2,18,Patrick,Derek,user2619Derek21755
2620,user2620,21756,1,350,12,12,56,Carson,Micah,user2620Micah21756
2621,user2621,21764,0,68,10,2,16,Jesse,Brody,user2621Brody21764
2622,user2622,21770,1,356,2,5,24,Tristan,Francisco,user2622Francisco21770
2623,user2623,21771,1,267,26,2,32,Alejandro,Nolan,user2623Nolan21771
2624,user2624,21773,0,117,22,3,36,Henry,Ayden,user2624Ayden21773
2625,user2625,21779,1,223,4,5,32,Victor,Dalton,user2625Dalton21779
2626,user2626,21789,1,147,10,2,18,Trevor,Shane,user2626Shane21789
2627,user2627,21814,0,287,8,1,8,Bryce,Peter,user2627Peter21814
2628,user2628,21815,1,169,16,1,16,Jake,Damian,user2628Damian21815
2629,user2629,21821,0,314,10,3,18,Riley,Jeffrey,user2629Jeffrey21821
2630,user2630,21846,0,185,14,2,22,Colin,Brendan,user2630Brendan21846
2631,user2631,21848,1,253,12,2,16,Jared,Travis,user2631Travis21848
2632,user2632,21849,1,91,12,2,16,Jeremy,Fernando,user2632Fernando21849
2633,user2633,21853,1,180,16,2,24,Mark,Peyton,user2633Peyton21853
2634,user2634,21858,0,327,8,2,14,Caden,Conner,user2634Conner21858
2635,user2635,21871,0,246,10,2,12,Garrett,Andres,user2635Andres21871
2636,user2636,21873,0,84,4,2,6,Parker,Javier,user2636Javier21873
2637,user2637,21884,1,389,16,7,38,Marcus,Giovanni,user2637Giovanni21884
2638,user2638,21902,1,190,24,3,40,Vincent,Shawn,user2638Shawn21902
2639,user2639,21906,1,81,4,2,10,Kaleb,Braden,user2639Braden21906
2640,user2640,21913,1,183,16,5,36,Kaden,Jonah,user2640Jonah21913
2641,user2641,21926,1,270,8,1,8,Brady,Bradley,user2641Bradley21926
2642,user2642,21938,1,279,12,1,12,Colton,Cesar,user2642Cesar21938
2643,user2643,21940,1,429,14,11,74,Kenneth,Emmanuel,user2643Emmanuel21940
2644,user2644,21951,0,275,12,2,20,Joel,Manuel,user2644Manuel21951
2645,user2645,21957,0,280,6,8,52,Oscar,Edgar,user2645Edgar21957
2646,user2646,21961,1,399,10,10,54,Josiah,Mario,user2646Mario21961
2647,user2647,21964,1,321,12,2,18,Jorge,Erik,user2647Erik21964
2648,user2648,21974,1,276,16,2,18,Ashton,Edwin,user2648Edwin21974
2649,user2649,21976,1,370,30,5,46,Cooper,Johnathan,user2649Johnathan21976
2650,user2650,21980,0,104,2,3,10,Tanner,Devon,user2650Devon21980
2651,user2651,21981,1,135,20,1,20,Eduardo,Erick,user2651Erick21981
2652,user2652,21984,1,35,12,1,12,Paul,Wesley,user2652Wesley21984
2653,user2653,22000,1,148,2,1,2,Edward,Oliver,user2653Oliver22000
2654,user2654,22005,0,253,16,1,16,Ivan,Trenton,user2654Trenton22005
2655,user2655,22011,0,138,6,9,24,Preston,Hector,user2655Hector22011
2656,user2656,22018,1,76,10,2,14,Maxwell,Malachi,user2656Malachi22018
2657,user2657,22026,0,99,8,2,10,Alan,Jalen,user2657Jalen22026
2658,user2658,22036,1,124,16,8,46,Levi,Raymond,user2658Raymond22036
2659,user2659,22062,0,98,18,1,18,Stephen,Gregory,user2659Gregory22062
2660,user2660,22065,1,98,10,5,26,Grant,Abraham,user2660Abraham22065
2661,user2661,22068,1,89,22,1,22,Nicolas,Elias,user2661Elias22068
2662,user2662,22069,1,295,14,1,14,Dakota,Leonardo,user2662Leonardo22069
2663,user2663,22071,0,258,24,5,36,Omar,Sergio,user2663Sergio22071
2664,user2664,22075,1,206,10,2,12,Alexis,Donovan,user2664Donovan22075
2665,user2665,22100,1,114,4,2,6,George,Caden,user2665Caden22100
2666,user2666,22108,0,234,10,1,10,Eli,Garrett,user2666Garrett22108
2667,user2667,22112,1,151,34,2,42,Collin,Parker,user2667Parker22112
2668,user2668,22117,1,66,22,2,26,Spencer,Marcus,user2668Marcus22117
2669,user2669,22118,0,189,20,1,20,Gage,Vincent,user2669Vincent22118
2670,user2670,22124,0,122,12,2,18,Max,Kaleb,user2670Kaleb22124
2671,user2671,22140,1,160,12,3,26,Ricardo,Kaden,user2671Kaden22140
2672,user2672,22148,1,368,24,11,74,Cristian,Brady,user2672Brady22148
2673,user2673,22150,0,439,2,10,22,Derek,Colton,user2673Colton22150
2674,user2674,22152,1,414,4,10,40,Micah,Kenneth,user2674Kenneth22152
2675,user2675,22153,1,398,4,9,44,Brody,Joel,user2675Joel22153
2676,user2676,22158,1,199,16,9,38,Francisco,Oscar,user2676Oscar22158
2677,user2677,22176,0,103,8,2,12,Nolan,Josiah,user2677Josiah22176
2678,user2678,22201,1,144,16,1,16,Ayden,Jorge,user2678Jorge22201
2679,user2679,22218,1,217,16,1,16,Dalton,Ashton,user2679Ashton22218
2680,user2680,22221,1,209,24,1,24,Shane,Cooper,user2680Cooper22221
2681,user2681,22223,1,247,28,1,28,Peter,Tanner,user2681Tanner22223
2682,user2682,22229,1,390,10,9,32,Damian,Eduardo,user2682Eduardo22229
2683,user2683,22250,1,228,12,1,12,Jeffrey,Paul,user2683Paul22250
2684,user2684,22257,1,49,10,1,10,Brendan,Edward,user2684Edward22257
2685,user2685,22280,1,53,2,1,2,Travis,Ivan,user2685Ivan22280
2686,user2686,22282,1,76,12,2,14,Fernando,Preston,user2686Preston22282
2687,user2687,22288,0,264,16,1,16,Peyton,Maxwell,user2687Maxwell22288
2688,user2688,22294,0,107,16,2,22,Conner,Alan,user2688Alan22294
2689,user2689,22295,1,271,24,1,24,Andres,Levi,user2689Levi22295
2690,user2690,22312,1,301,10,3,24,Javier,Stephen,user2690Stephen22312
2691,user2691,22313,1,210,16,2,24,Giovanni,Grant,user2691Grant22313
2692,user2692,22318,0,206,10,6,28,Shawn,Nicolas,user2692Nicolas22318
2693,user2693,22333,0,213,14,12,46,Braden,Dakota,user2693Dakota22333
2694,user2694,22335,0,142,10,4,26,Jonah,Omar,user2694Omar22335
2695,user2695,22336,0,295,8,2,16,Bradley,Alexis,user2695Alexis22336
2696,user2696,22341,0,157,26,10,54,Cesar,George,user2696George22341
2697,user2697,22357,1,62,16,1,16,Emmanuel,Eli,user2697Eli22357
2698,user2698,22376,0,193,14,1,14,Manuel,Collin,user2698Collin22376
2699,user2699,22378,1,127,2,5,14,Edgar,Spencer,user2699Spencer22378
2700,user2700,22391,0,247,10,2,18,Mario,Gage,user2700Gage22391
2701,user2701,22400,0,210,10,5,26,Erik,Max,user2701Max22400
2702,user2702,22402,0,267,14,12,68,Edwin,Ricardo,user2702Ricardo22402
2703,user2703,22403,1,60,12,2,20,Johnathan,Cristian,user2703Cristian22403
2704,user2704,22409,1,114,2,2,6,Devon,Derek,user2704Derek22409
2705,user2705,22414,1,80,6,1,6,Erick,Micah,user2705Micah22414
2706,user2706,22416,0,302,4,3,12,Wesley,Brody,user2706Brody22416
2707,user2707,22424,1,259,14,2,20,Oliver,Francisco,user2707Francisco22424
2708,user2708,22428,0,193,14,3,28,Trenton,Nolan,user2708Nolan22428
2709,user2709,22429,1,273,12,2,14,Hector,Ayden,user2709Ayden22429
2710,user2710,22440,0,191,14,2,22,Emily,Dalton,user2710Dalton22440
2711,user2711,22442,0,240,8,2,10,Madison,Shane,user2711Shane22442
2712,user2712,22460,1,245,28,10,54,Emma,Peter,user2712Peter22460
2713,user2713,22465,0,185,6,6,18,Olivia,Damian,user2713Damian22465
2714,user2714,22484,0,31,2,2,10,Hannah,Jeffrey,user2714Jeffrey22484
2715,user2715,22492,0,180,16,1,16,Abigail,Brendan,user2715Brendan22492
2716,user2716,22500,1,40,14,2,18,Isabella,Travis,user2716Travis22500
2717,user2717,22507,1,60,30,2,38,Samantha,Fernando,user2717Fernando22507
2718,user2718,22521,0,288,16,1,16,Elizabeth,Peyton,user2718Peyton22521
2719,user2719,22529,1,183,14,4,30,Ashley,Conner,user2719Conner22529
2720,user2720,22543,0,398,4,12,28,Alexis,Andres,user2720Andres22543
2721,user2721,22557,0,155,14,9,60,Sarah,Javier,user2721Javier22557
2722,user2722,22563,1,26,12,1,12,Sophia,Giovanni,user2722Giovanni22563
2723,user2723,22564,1,146,14,7,42,Alyssa,Shawn,user2723Shawn22564
2724,user2724,22567,1,149,14,2,16,Grace,Braden,user2724Braden22567
2725,user2725,22569,1,271,6,1,6,Ava,Jonah,user2725Jonah22569
2726,user2726,22585,1,237,2,1,2,Taylor,Bradley,user2726Bradley22585
2727,user2727,22593,1,247,2,1,2,Brianna,Cesar,user2727Cesar22593
2728,user2728,22607,1,238,18,1,18,Lauren,Emmanuel,user2728Emmanuel22607
2729,user2729,22615,0,147,18,1,18,Chloe,Manuel,user2729Manuel22615
2730,user2730,22617,1,290,10,2,14,Natalie,Edgar,user2730Edgar22617
2731,user2731,22624,1,237,12,1,12,Kayla,Mario,user2731Mario22624
2732,user2732,22630,0,80,22,2,26,Jessica,Erik,user2732Erik22630
2733,user2733,22632,1,212,16,4,36,Anna,Edwin,user2733Edwin22632
2734,user2734,22647,1,306,34,2,38,Victoria,Johnathan,user2734Johnathan22647
2735,user2735,22659,1,79,6,2,12,Mia,Devon,user2735Devon22659
2736,user2736,22667,1,131,14,2,20,Hailey,Erick,user2736Erick22667
2737,user2737,22668,1,126,14,6,30,Sydney,Wesley,user2737Wesley22668
2738,user2738,22669,0,303,2,1,2,Jasmine,Oliver,user2738Oliver22669
2739,user2739,22672,1,284,2,1,2,Julia,Trenton,user2739Trenton22672
2740,user2740,22719,1,261,14,1,14,Morgan,Hector,user2740Hector22719
2741,user2741,22720,1,328,8,2,16,Destiny,Malachi,user2741Malachi22720
2742,user2742,22722,1,27,4,1,4,Rachel,Jalen,user2742Jalen22722
2743,user2743,22728,0,96,10,3,22,Ella,Raymond,user2743Raymond22728
2744,user2744,22731,1,40,10,1,10,Kaitlyn,Gregory,user2744Gregory22731
2745,user2745,22732,1,328,34,7,56,Megan,Abraham,user2745Abraham22732
2746,user2746,22736,1,150,30,5,42,Katherine,Elias,user2746Elias22736
2747,user2747,22737,1,405,14,9,54,Savannah,Leonardo,user2747Leonardo22737
2748,user2748,22740,1,24,6,1,6,Jennifer,Sergio,user2748Sergio22740
2749,user2749,22745,1,313,10,8,30,Alexandra,Donovan,user2749Donovan22745
2750,user2750,22749,1,315,28,2,30,Allison,Colby,user2750Colby22749
2751,user2751,22751,1,125,10,1,10,Haley,Marco,user2751Marco22751
2752,user2752,22754,0,160,16,2,20,Maria,Bryson,user2752Bryson22754
2753,user2753,22762,1,163,14,6,30,Kaylee,Martin,user2753Martin22762
2754,user2754,22770,0,112,6,2,10,Lily,Jackson,user2754Jackson22770
2755,user2755,22779,1,227,8,10,56,Makayla,Angel,user2755Angel22779
2756,user2756,22787,1,98,10,2,14,Brooke,Isaiah,user2756Isaiah22787
2757,user2757,22788,1,32,16,1,16,Nicole,Evan,user2757Evan22788
2758,user2758,22795,1,74,8,1,8,Mackenzie,Isaac,user2758Isaac22795
2759,user2759,22799,1,294,18,7,46,Addison,Luke,user2759Luke22799
2760,user2760,22815,0,131,10,2,16,Stephanie,Mason,user2760Mason22815
2761,user2761,22825,0,268,14,5,36,Lillian,Jayden,user2761Jayden22825
2762,user2762,22846,1,295,30,1,30,Andrea,Jason,user2762Jason22846
2763,user2763,22848,0,248,10,7,38,Faith,Gavin,user2763Gavin22848
2764,user2764,22861,0,50,34,1,34,Zoe,Aaron,user2764Aaron22861
2765,user2765,22872,1,289,16,2,24,Kimberly,Connor,user2765Connor22872
2766,user2766,22877,0,179,10,2,18,Madeline,Aiden,user2766Aiden22877
2767,user2767,22881,1,268,24,12,66,Alexa,Aidan,user2767Aidan22881
2768,user2768,22898,1,367,26,8,66,Katelyn,Kyle,user2768Kyle22898
2769,user2769,22903,1,58,16,2,18,Gabriella,Juan,user2769Juan22903
2770,user2770,22913,1,150,30,6,48,Gabrielle,Charles,user2770Charles22913
2771,user2771,22938,1,203,34,1,34,Trinity,Luis,user2771Luis22938
2772,user2772,22942,1,168,12,1,12,Amanda,Adam,user2772Adam22942
2773,user2773,22962,1,28,4,1,4,Kylie,Lucas,user2773Lucas22962
2774,user2774,22971,1,290,2,10,60,Mary,Brian,user2774Brian22971
2775,user2775,22975,0,92,8,2,12,Paige,Eric,user2775Eric22975
2776,user2776,22979,1,192,14,5,28,Riley,Adrian,user2776Adrian22979
2777,user2777,22991,1,302,10,1,10,Leah,Nathaniel,user2777Nathaniel22991
2778,user2778,23004,0,250,10,2,18,Jenna,Sean,user2778Sean23004
2779,user2779,23011,1,113,8,1,8,Sara,Alex,user2779Alex23011
2780,user2780,23018,0,243,6,7,46,Rebecca,Carlos,user2780Carlos23018
2781,user2781,23021,0,152,20,1,20,Michelle,Bryan,user2781Bryan23021
2782,user2782,23022,1,34,12,1,12,Sofia,Ian,user2782Ian23022
2783,user2783,23039,1,196,30,6,60,Vanessa,Owen,user2783Owen23039
2784,user2784,23052,1,109,6,3,16,Jordan,Jesus,user2784Jesus23052
2785,user2785,23053,1,311,32,9,56,Angelina,Landon,user2785Landon23053
2786,user2786,23056,1,173,14,11,56,Caroline,Julian,user2786Julian23056
2787,user2787,23069,1,298,10,1,10,Avery,Chase,user2787Chase23069
2788,user2788,23081,1,342,8,6,30,Audrey,Cole,user2788Cole23081
2789,user2789,23086,1,228,16,2,22,Evelyn,Diego,user2789Diego23086
2790,user2790,23090,1,215,8,1,8,Maya,Jeremiah,user2790Jeremiah23090
2791,user2791,23100,1,290,10,2,16,Claire,Steven,user2791Steven23100
2792,user2792,23105,0,81,12,1,12,Autumn,Sebastian,user2792Sebastian23105
2793,user2793,23110,1,291,18,3,28,Jocelyn,Xavier,user2793Xavier23110
2794,user2794,23119,1,307,14,2,22,Ariana,Timothy,user2794Timothy23119
2795,user2795,23126,0,228,12,2,20,Nevaeh,Carter,user2795Carter23126
2796,user2796,23129,1,129,10,1,10,Arianna,Wyatt,user2796Wyatt23129
2797,user2797,23169,0,263,16,1,16,Jada,Brayden,user2797Brayden23169
2798,user2798,23190,0,120,2,2,4,Bailey,Blake,user2798Blake23190
2799,user2799,23198,0,308,14,1,14,Brooklyn,Hayden,user2799Hayden23198
2800,user2800,23210,0,263,10,2,14,Aaliyah,Devin,user2800Devin23210
2801,user2801,23211,0,112,8,1,8,Amber,Cody,user2801Cody23211
2802,user2802,23213,1,223,2,1,2,Isabel,Richard,user2802Richard23213
2803,user2803,23217,1,344,36,4,50,Mariah,Seth,user2803Seth23217
2804,user2804,23258,1,297,10,8,36,Danielle,Dominic,user2804Dominic23258
2805,user2805,23261,0,110,26,1,26,Melanie,Jaden,user2805Jaden23261
2806,user2806,23262,1,335,18,12,66,Sierra,Antonio,user2806Antonio23262
2807,user2807,23268,1,79,4,1,4,Erin,Miguel,user2807Miguel23268
2808,user2808,23280,1,460,14,12,84,Amelia,Liam,user2808Liam23280
2809,user2809,23284,1,110,12,1,12,Molly,Patrick,user2809Patrick23284
2810,user2810,23285,0,289,12,3,26,Isabelle,Carson,user2810Carson23285
2811,user2811,23286,1,171,12,1,12,Melissa,Jesse,user2811Jesse23286
2812,user2812,23294,1,86,16,4,36,Madelyn,Tristan,user2812Tristan23294
2813,user2813,23299,1,272,10,11,70,Jacqueline,Alejandro,user2813Alejandro23299
2814,user2814,23300,0,248,4,2,12,Marissa,Henry,user2814Henry23300
2815,user2815,23303,1,225,16,1,16,Makayla,Angel,user2815Angel23303
2816,user2816,23306,0,31,10,2,16,Brooke,Isaiah,user2816Isaiah23306
2817,user2817,23315,1,32,22,2,24,Nicole,Evan,user2817Evan23315
2818,user2818,23319,1,448,30,11,70,Mackenzie,Isaac,user2818Isaac23319
2819,user2819,23331,1,246,6,2,12,Addison,Luke,user2819Luke23331
2820,user2820,23336,0,157,14,2,18,Stephanie,Mason,user2820Mason23336
2821,user2821,23350,1,312,16,2,22,Lillian,Jayden,user2821Jayden23350
2822,user2822,23358,1,153,10,6,30,Andrea,Jason,user2822Jason23358
2823,user2823,23361,0,286,10,2,16,Faith,Gavin,user2823Gavin23361
2824,user2824,23366,1,259,14,2,22,Zoe,Aaron,user2824Aaron23366
2825,user2825,23369,1,317,8,3,14,Kimberly,Connor,user2825Connor23369
2826,user2826,23376,0,281,14,2,18,Madeline,Aiden,user2826Aiden23376
2827,user2827,23385,1,240,36,5,56,Alexa,Aidan,user2827Aidan23385
2828,user2828,23400,0,215,12,2,16,Katelyn,Kyle,user2828Kyle23400
2829,user2829,23411,1,370,14,12,42,Gabriella,Juan,user2829Juan23411
2830,user2830,23424,0,341,8,6,40,Gabrielle,Charles,user2830Charles23424
2831,user2831,23428,0,251,8,1,8,Trinity,Luis,user2831Luis23428
2832,user2832,23470,1,265,12,2,16,Amanda,Adam,user2832Adam23470
2833,user2833,23483,0,78,8,2,12,Sofia,Ian,user2833Ian23483
2834,user2834,23495,1,79,20,2,22,Vanessa,Owen,user2834Owen23495
2835,user2835,23499,1,105,36,1,36,Jordan,Jesus,user2835Jesus23499
2836,user2836,23501,0,58,16,1,16,Kevin,Eli,user2836Eli23501
2837,user2837,23503,1,158,18,4,32,Elijah,Collin,user2837Collin23503
2838,user2838,23513,0,172,10,1,10,Caleb,Spencer,user2838Spencer23513
2839,user2839,23514,1,112,4,2,6,Robert,Gage,user2839Gage23514
2840,user2840,23524,1,159,10,1,10,Thomas,Max,user2840Max23524
2841,user2841,23525,0,183,2,1,2,Jordan,Ricardo,user2841Ricardo23525
2842,user2842,23541,1,145,2,1,2,Cameron,Cristian,user2842Cristian23541
2843,user2843,23542,1,374,16,6,44,Jack,Derek,user2843Derek23542
2844,user2844,23550,1,266,16,2,20,Hunter,Micah,user2844Micah23550
2845,user2845,23554,1,32,10,1,10,Jackson,Brody,user2845Brody23554
2846,user2846,23559,1,93,22,1,22,Angel,Francisco,user2846Francisco23559
2847,user2847,23564,0,281,4,2,6,Isaiah,Nolan,user2847Nolan23564
2848,user2848,23567,1,98,2,1,2,Evan,Ayden,user2848Ayden23567
2849,user2849,23572,1,81,4,2,8,Isaac,Dalton,user2849Dalton23572
2850,user2850,23577,1,252,10,1,10,Luke,Shane,user2850Shane23577
2851,user2851,23581,1,102,14,1,14,Mason,Peter,user2851Peter23581
2852,user2852,23585,0,170,14,2,18,Jayden,Damian,user2852Damian23585
2853,user2853,23586,1,184,6,1,6,Jason,Jeffrey,user2853Jeffrey23586
2854,user2854,23598,0,297,30,1,30,Gavin,Brendan,user2854Brendan23598
2855,user2855,23600,0,155,22,9,60,Aaron,Travis,user2855Travis23600
2856,user2856,23603,1,90,22,1,22,Connor,Fernando,user2856Fernando23603
2857,user2857,23604,0,93,16,1,16,Aiden,Peyton,user2857Peyton23604
2858,user2858,23616,1,193,10,8,48,Aidan,Conner,user2858Conner23616
2859,user2859,23621,1,76,8,1,8,Kyle,Andres,user2859Andres23621
2860,user2860,23623,0,196,10,1,10,Juan,Javier,user2860Javier23623
2861,user2861,23627,1,254,6,7,42,Charles,Giovanni,user2861Giovanni23627
2862,user2862,23638,1,349,12,7,46,Luis,Shawn,user2862Shawn23638
2863,user2863,23645,0,399,18,7,38,Adam,Braden,user2863Braden23645
2864,user2864,23652,1,173,16,9,40,Lucas,Jonah,user2864Jonah23652
2865,user2865,23654,1,230,32,1,32,Brian,Bradley,user2865Bradley23654
2866,user2866,23656,0,329,2,8,28,Eric,Cesar,user2866Cesar23656
2867,user2867,23663,0,42,8,1,8,Adrian,Emmanuel,user2867Emmanuel23663
2868,user2868,23669,1,299,12,2,18,Nathaniel,Manuel,user2868Manuel23669
2869,user2869,23675,0,133,14,1,14,Sean,Edgar,user2869Edgar23675
2870,user2870,23677,1,225,32,2,40,Alex,Mario,user2870Mario23677
2871,user2871,23678,1,126,14,1,14,Carlos,Erik,user2871Erik23678
2872,user2872,23681,1,190,16,2,18,Bryan,Edwin,user2872Edwin23681
2873,user2873,23693,1,20,22,1,22,Ian,Johnathan,user2873Johnathan23693
2874,user2874,23704,1,83,14,2,16,Owen,Devon,user2874Devon23704
2875,user2875,23728,1,197,2,10,42,Jesus,Erick,user2875Erick23728
2876,user2876,23729,1,206,10,2,16,Landon,Wesley,user2876Wesley23729
2877,user2877,23731,1,320,14,4,26,Julian,Oliver,user2877Oliver23731
2878,user2878,23733,0,307,14,2,16,Chase,Trenton,user2878Trenton23733
2879,user2879,23738,1,65,14,2,20,Cole,Hector,user2879Hector23738
2880,user2880,23756,0,28,30,1,30,Diego,Malachi,user2880Malachi23756
2881,user2881,23760,1,408,12,8,34,Jeremiah,Jalen,user2881Jalen23760
2882,user2882,23767,1,207,10,2,18,Steven,Raymond,user2882Raymond23767
2883,user2883,23771,1,200,10,2,12,Sebastian,Gregory,user2883Gregory23771
2884,user2884,23776,1,155,36,2,44,Xavier,Abraham,user2884Abraham23776
2885,user2885,23818,1,216,16,1,16,Timothy,Elias,user2885Elias23818
2886,user2886,23829,0,225,34,5,50,Carter,Leonardo,user2886Leonardo23829
